task_id,user,type,job,machine,datetime
7f64f764c4a36d5cc26b3b24a5bd52de,490514,100,7676,29,2021-08-01 13:15:00
c082b6236026a9677eca247b0d266c64,490514,101,7676,29,2021-08-01 15:45:00
dc196b096730b33d773dbd8e4a5088be,313193,100,8856,15,2021-08-01 11:18:00
4b023517b5fb4db17a65f67d75d44bda,313193,101,8856,15,2021-08-01 12:42:00
822f78b65614afca22a59717dc2424aa,709160,100,8732,12,2021-08-01 14:58:30
d158982ea3bd5e52f12d9bf739a07bf2,709160,101,8732,12,2021-08-01 15:31:30
7c7740e4c8410e62962e9361e37d8eb7,208798,100,7676,19,2021-08-01 11:17:06
c9f170311c1bcface760e72b79585539,208798,101,7676,19,2021-08-01 14:42:54
cc120625dd9596568f2eb3033927756e,263151,100,7676,3,2021-08-01 13:52:30
4bf83059f4b4abd3713a52b61761a6e9,263151,101,7676,3,2021-08-01 16:37:30
c9ccb18303a5cfdfee9f12a4e8875a67,401677,100,7676,22,2021-08-01 13:15:00
c6adee2f54b190de6e0a79d40ea006af,401677,101,7676,22,2021-08-01 15:45:00
e90e51eb142a7738bddb73deb1bfe7df,551610,100,7404,14,2021-08-01 10:44:00
0f96ed301d43d24bfd867373856561ea,551610,101,7404,14,2021-08-01 13:16:00
d77a7de20e9bfa76e19cf429b27c0749,875242,100,8856,13,2021-08-01 14:05:00
6cb1c73bb62f86c10ea8aa851748186a,875242,101,8856,13,2021-08-01 14:55:00
d813d7f36faf3b76c2e587dd29fbe508,531034,100,7404,4,2021-08-01 12:32:00
170efc5fe4722e66196a96f41de13305,531034,101,7404,4,2021-08-01 13:28:00
e39743f9fc010987a6f9ca626561b7ba,884677,100,8732,30,2021-08-01 14:22:45
edd28ea30ed1025616b105b9c5ccdabf,884677,101,8732,30,2021-08-01 16:07:15
d624f0dc653f97e40f7305dad032b8a8,724567,100,8856,1,2021-08-01 14:16:15
11e26135c27c49d586af5c0040852e79,724567,101,8856,1,2021-08-01 14:43:45
48176c1c465bbee89b49c13c5ae65043,255320,100,7676,7,2021-08-01 10:21:00
f825a17ec4d2080190e04e9a027f09dc,255320,101,7676,7,2021-08-01 11:39:00
32610dfaac10df762d8851d9fe2cfe7b,286230,100,8833,20,2021-08-01 10:20:00
bc052dd80064be6e25c6a3b2701143f7,286230,101,8833,20,2021-08-01 15:40:00
dc6a8aaa26c889215663f4acbeabc86d,720541,100,8007,5,2021-08-01 13:42:30
a864c7f672f144af2c5cee9bcfb334dd,720541,101,8007,5,2021-08-01 15:17:30
89917dc0da8e77934395b99aa1958e82,787556,100,8732,26,2021-08-01 10:32:00
292a0a7c7f96ebf90479c3e5a3ab2811,787556,101,8732,26,2021-08-01 13:28:00
e56f8fe66e0b2512609752470fc50ee0,188528,100,8007,33,2021-08-01 13:37:30
816c9cef43ee0a1b10c784831ab7595f,188528,101,8007,33,2021-08-01 15:22:30
99cc1529978c51c84dbb577ed4fe0f24,241956,100,7404,21,2021-08-02 11:36:00
2d277e5234bcf7c7b265cf2a07a5b2ff,241956,101,7404,21,2021-08-02 14:24:00
1602504b22cbeeae41747c391ca3462c,537904,100,8732,4,2021-08-02 11:40:00
27913829252006b2c2aaaef39be109d0,537904,101,8732,4,2021-08-02 14:20:00
b18b4cf447f90361e0940580d22ea38d,520458,100,8007,5,2021-08-02 13:42:30
3bc1aa77e4f2cb8b5ccd21001fd419e9,520458,101,8007,5,2021-08-02 15:17:30
d7f884c6db6a0b7f4e93b21b8ff7bdd1,849396,100,8007,11,2021-08-02 10:20:00
209498627a8ba071aa9061ca49c05cc2,849396,101,8007,11,2021-08-02 11:40:00
d6621486ada3a558935f7de373d9d195,273059,100,7404,9,2021-08-02 12:07:30
8473cb702056fc468542ee6555065cb6,273059,101,7404,9,2021-08-02 13:52:30
5fb142305931c65eb46529b1a0962b6c,607031,100,8007,32,2021-08-02 11:44:00
37ec5f0d2833bc43084f1567b2924be1,607031,101,8007,32,2021-08-02 14:16:00
e5d08356d1d254dfe1047327e133228d,429932,100,7676,1,2021-08-02 10:00:00
741f419e1108f992e14f5bd709e21089,429932,101,7676,1,2021-08-02 14:00:00
41e9dc10df5b658e225b1562efa21015,279842,100,8007,26,2021-08-02 10:40:00
55f79c2c3a78364655127affdf7a934a,279842,101,8007,26,2021-08-02 13:20:00
7637aa88127d9ed932e4d409595e6b5e,649406,100,8007,15,2021-08-02 12:08:00
ae62ef53a276e2a9b53a56a77fdb9548,649406,101,8007,15,2021-08-02 13:52:00
7b2f4b8d30312e0efa12715daf166fa0,803735,100,7676,27,2021-08-02 11:09:45
8499132c6064e9c46f1212e3efdea123,803735,101,7676,27,2021-08-02 14:50:15
587c74e6426b5a6d2d0f539cf8e44940,700319,100,8732,2,2021-08-02 10:46:00
06ac96417de8919617865f1b06163100,700319,101,8732,2,2021-08-02 11:14:00
5d6fe656994e4d681e04c7acf4342197,146589,100,7676,18,2021-08-02 10:00:00
f9b70088cec16efd493cf1528a89147e,146589,101,7676,18,2021-08-02 14:00:00
62d0b3a9192cbdbd5de2aa5fd1ba6f30,490514,100,8732,14,2021-08-02 13:42:30
da0a3db56b1edb99f0cd99aaa8409665,490514,101,8732,14,2021-08-02 15:17:30
256313c44ba93fe3ca27a0d770d2ca43,313193,100,8732,20,2021-08-02 10:40:00
8f20c9deffacd4b34e5cc0e76f21956e,313193,101,8732,20,2021-08-02 13:20:00
b3b036d4cfcab501202c6b3ef739a287,709160,100,8732,22,2021-08-02 14:22:45
609a379599f918a44758e2e6a067d1d7,709160,101,8732,22,2021-08-02 16:07:15
113130605292cdf4334a685a81bf3559,208798,100,8856,3,2021-08-02 12:27:27
613f26d4de0413708024a08d33442eea,208798,101,8856,3,2021-08-02 13:32:33
8c80215b9332d93f1f3139007c9f75d9,263151,100,8856,16,2021-08-02 14:47:30
169f818ca75333d9ba29bd212d33ac14,263151,101,8856,16,2021-08-02 15:42:30
2637daedd0ecf491958884077aa67982,401677,100,8732,33,2021-08-02 13:40:00
2c5edf2724750ece9fbd9d90a09329f1,401677,101,8732,33,2021-08-02 15:20:00
52bc24fd319f058cbb1d8d1404143a27,551610,100,7404,7,2021-08-02 10:40:00
8df347c79e8638d1bc1b6b16d41138f9,551610,101,7404,7,2021-08-02 13:20:00
9c404c1a204c1f50019748ce4f44ace8,875242,100,7405,23,2021-08-03 13:40:00
740c1f0d3a090ebceb15f5becdb008cd,875242,101,7405,23,2021-08-03 15:20:00
8548d509f1b68a329d921a3593db5eb1,531034,100,8856,1,2021-08-03 12:30:00
c0925095ce95ff870c4d8da5278b6a23,531034,101,8856,1,2021-08-03 13:30:00
0aa0241f256bdacc26064bd85014b790,884677,100,8007,25,2021-08-03 14:22:45
b1eedd228ad4987336630d3963da4ab7,884677,101,8007,25,2021-08-03 16:07:15
dd5b32c7e845a1346d0d5f8575ce9a92,724567,100,7676,9,2021-08-03 13:11:15
1cd8eadd81f2a6fcf7817b45afcefdbe,724567,101,7676,9,2021-08-03 15:48:45
b5420515260a5e91262639dc3612cdaf,255320,100,8007,26,2021-08-03 10:46:00
41c5cc05bb0f2824efa37248dbd964d8,255320,101,8007,26,2021-08-03 11:14:00
d390888e8a48ca78cab72e1a1f4b7c52,286230,100,8007,30,2021-08-03 11:40:00
805217fbcc2f0f164e6d0fa6ebc0d29e,286230,101,8007,30,2021-08-03 14:20:00
e71a65b18b6744b8b78d1636ab7b3bb1,720541,100,8007,29,2021-08-03 13:40:00
cff3c022ab94ac0ddf3eecea475fc01a,720541,101,8007,29,2021-08-03 15:20:00
eb5fdec40cfd64164eff7b0cba78bee7,787556,100,8856,33,2021-08-03 11:28:00
ea36a859efb3bb3cba0535bb7b916f5b,787556,101,8856,33,2021-08-03 12:32:00
a0caa9c1c210ad3f30c024600d26016a,188528,100,7405,19,2021-08-03 14:05:00
5cceb79a38f0a3f8a1329baa37e07de7,188528,101,7405,19,2021-08-03 14:55:00
b213fbeee578e1e8b03e72b5f0a162f2,241956,100,7405,14,2021-08-03 11:40:00
175cada6cde0b0e2803e82d90cefbe72,241956,101,7405,14,2021-08-03 14:20:00
15fe94f57c158c9c201ce34dca118795,537904,100,7676,5,2021-08-03 11:00:00
174507f067912eb2d48096990cad0b92,537904,101,7676,5,2021-08-03 15:00:00
f79056e8345acef1064ad8f15105c16f,520458,100,7405,2,2021-08-03 13:40:00
5146b90cafed3fe3be628990a551442e,520458,101,7405,2,2021-08-03 15:20:00
281697997fcdd30fd60bac09fe32322b,849396,100,8007,4,2021-08-03 10:20:00
e14e4a3a002f0c1492f64e7c80e01213,849396,101,8007,4,2021-08-03 11:40:00
33fe32d87b3a7dc587d937385d3ec6c5,273059,100,7405,27,2021-08-03 11:43:00
0a94ee145a0156ef2d6865e3df7c0339,273059,101,7405,27,2021-08-03 14:17:00
9887f4257d347763510afa637b8e0e5e,607031,100,8856,11,2021-08-03 12:22:00
0493159e6e4b3ef2b349cb2f35dc18ed,607031,101,8856,11,2021-08-03 13:38:00
54498e9e6f267a836482574d919f1531,429932,100,8007,10,2021-08-03 10:40:00
6ea1c398035a74e65c6c4420532ca8e6,429932,101,8007,10,2021-08-03 13:20:00
fc056b9905eb1c85e0dd79d9616902a0,279842,100,8856,28,2021-08-03 11:20:00
798fe9a2e8e4b29f6a53cf46c0e13cb0,279842,101,8856,28,2021-08-03 12:40:00
0f007f73523fe13d8232624b12ecc914,649406,100,8007,18,2021-08-03 12:04:00
10abad9d26eea21bcda86365141a4f03,649406,101,8007,18,2021-08-03 13:56:00
6dceef0f9e3afb04e20adfe38ef9d4b2,803735,100,8007,22,2021-08-03 12:11:00
179c30341657c96af33bfc2a9cd660c4,803735,101,8007,22,2021-08-03 13:49:00
10067cff7b1d8aa884888699418ec7a1,700319,100,8007,31,2021-08-03 10:34:00
2f4fc2fefc8bc9116ed44131d9b36cb7,700319,101,8007,31,2021-08-03 11:26:00
bc0b981446eba029f034e520b16714a4,146589,100,7676,7,2021-08-03 10:00:00
6de9761884b078989a80f7f781cbfc70,146589,101,7676,7,2021-08-03 14:00:00
e503e63f20534a353a2bf05d4248f1b9,490514,100,7405,32,2021-08-04 13:40:00
1a175033be9c46c185730c5023bbe820,490514,101,7405,32,2021-08-04 15:20:00
aeae905b6e0644a47279b6c16510c04c,313193,100,7404,12,2021-08-04 10:44:00
f3983f07cd7aee397ad9bd7549083f59,313193,101,7404,12,2021-08-04 13:16:00
479f1cceb4b25bf000990260d8f325c5,709160,100,8856,17,2021-08-04 14:54:22
22e09b0719179177b452e95185f752fe,709160,101,8856,17,2021-08-04 15:35:37
435e46d523a0ee2636c8dcbee4ac5bcd,208798,100,7404,19,2021-08-04 12:23:36
923ea999fc8b711969ddfccf3cc9f950,208798,101,7404,19,2021-08-04 13:36:24
83771a335a23f15420fe2001df84383c,263151,100,7676,8,2021-08-04 13:56:37
60ae0bafa2402ce68d8286cf323d634f,263151,101,7676,8,2021-08-04 16:33:22
b9f20fd4afdbc4b273a9e2c015ce1957,401677,100,7404,30,2021-08-04 13:40:00
c9058054f55339e5b2c0563b07fe4f22,401677,101,7404,30,2021-08-04 15:20:00
3dd714d4f365cfd0238800efee2fce45,551610,100,7405,16,2021-08-04 10:40:00
7e7dd82503409774ae3efd1a53155267,551610,101,7405,16,2021-08-04 13:20:00
a8ab013699daeb9412fc42245ed32173,875242,100,8007,15,2021-08-04 13:42:30
7ad561a6a981ea4a5daf33f41dd95aec,875242,101,8007,15,2021-08-04 15:17:30
3c462b6ccfb34c235c7e277917163403,531034,100,7676,24,2021-08-04 12:06:00
2c5f6a04cf8a477966848520bf0361f2,531034,101,7676,24,2021-08-04 13:54:00
7b73ffdadfdee6a56ce69160d8b05aa1,884677,100,7676,13,2021-08-04 13:52:30
677dd5109a4fa73414cc6d5842372b87,884677,101,7676,13,2021-08-04 16:37:30
6f757036988e3980401de0dcb1f65990,724567,100,7404,28,2021-08-04 13:40:00
fef6072f6971dfcccdef331502d8a64c,724567,101,7404,28,2021-08-04 15:20:00
bba22acca6c23908893c0141f2f35e7d,255320,100,7676,22,2021-08-04 10:33:00
65e1e7e07ce2e5ccc3b8b93efd0f2d7f,255320,101,7676,22,2021-08-04 11:27:00
da58cdb362139ed412c300c905fc8d02,286230,100,7404,9,2021-08-04 11:40:00
ba1e0be4144f2578cdebfcc92192e9da,286230,101,7404,9,2021-08-04 14:20:00
fc1b5faaaa0a9312fe3b6821901e5047,720541,100,7676,5,2021-08-04 13:15:00
f208207d5101d349f33c64551751a7b8,720541,101,7676,5,2021-08-04 15:45:00
e4dc23e9920b543e89d9a01e0b8593fc,787556,100,7405,25,2021-08-04 10:40:00
d1af946c339921a677c7beda881aca1a,787556,101,7405,25,2021-08-04 13:20:00
5849c323b2353e42c6386990f602c2aa,188528,100,8007,7,2021-08-04 13:50:00
631ba0af1418bee204a0178d080ba41b,188528,101,8007,7,2021-08-04 15:10:00
5261669bf29be666f80bc12d7bbc6783,241956,100,8007,31,2021-08-04 11:40:00
f08c5c0276f7febe4069e6e29eda575d,241956,101,8007,31,2021-08-04 14:20:00
9564efb1956a8fb73e42c8f366729e0c,537904,100,7676,26,2021-08-04 11:00:00
3e5b061ebd13aacff05641a8c374c8af,537904,101,7676,26,2021-08-04 15:00:00
64dfeafad7f3fa49611eb4f475d6efa5,520458,100,7405,23,2021-08-04 14:15:00
24f2bd5174dfa15390ae323145f2a932,520458,101,7405,23,2021-08-04 14:45:00
192694e14efd1b6766034adcdacbad3c,849396,100,7405,1,2021-08-04 10:22:00
faae219a654137ab34e6ea9e1efa2d75,849396,101,7405,1,2021-08-04 11:38:00
d0162673c122c78f8b2a85e9c965d483,273059,100,8007,6,2021-08-04 12:04:42
c5a360dce7acb5c00fd221a0a1538050,273059,101,8007,6,2021-08-04 13:55:18
e7eb175cad3735d173968dcc1920d4cf,607031,100,7405,11,2021-08-04 11:40:00
34742a5b2dcbab07fb46b44f8ab80e2e,607031,101,7405,11,2021-08-04 14:20:00
794b56488c56243df2d652f23128a7eb,429932,100,7405,1,2021-08-05 10:40:00
cca5cb9fdb53ce9476ff235cbfca6e30,429932,101,7405,1,2021-08-05 13:20:00
40c4faed86afd429c5e407b02163ae41,279842,100,7405,25,2021-08-05 10:40:00
f40d486b5628d01ca07a94855d460f34,279842,101,7405,25,2021-08-05 13:20:00
66b7f5a6e67954e858f8e65f11e05c4d,649406,100,7404,8,2021-08-05 11:40:00
9c3943acde5b93f35ad8dc15ec6d7381,649406,101,7404,8,2021-08-05 14:20:00
56a1c79b8515c03cdb024e435602eb27,803735,100,7676,15,2021-08-05 11:04:30
b128c5b870a68cfdb96e8ddaa427cd03,803735,101,7676,15,2021-08-05 14:55:30
bdc434fb5595396f1310c12c874ed382,700319,100,7405,27,2021-08-05 10:46:00
786513f04847a35949037c919f7407a1,700319,101,7405,27,2021-08-05 11:14:00
45e60a3b725b92bf7a8ae606eae1b5a2,146589,100,7405,22,2021-08-05 10:36:00
ff4b23d679d019eaa3d854e79439d706,146589,101,7405,22,2021-08-05 13:24:00
0bfc53790f5e99c49d46120a3768a659,490514,100,7676,5,2021-08-05 13:11:15
6fa1030e7b785e5db6a70235fb200781,490514,101,7676,5,2021-08-05 15:48:45
eb5085650fbabf95cc2897162be6fb7e,313193,100,8007,11,2021-08-05 10:44:00
a7b6e54e12ec143dbcbaa8627d49bbcc,313193,101,8007,11,2021-08-05 13:16:00
c41ef483d0e0502d5e638cb78626d0a7,709160,100,8007,33,2021-08-05 14:47:30
4c2008d2ef1b44cf28d8101e205c4a93,709160,101,8007,33,2021-08-05 15:42:30
59e6ed1fd65db1c8dac8f602170d44f5,208798,100,7404,23,2021-08-05 11:50:00
689ae39f4e70aed0340a866b652e5c04,208798,101,7404,23,2021-08-05 14:10:00
a15e94d3c1d5b948d69ac6f40dda8887,263151,100,7676,19,2021-08-05 13:48:22
f4cece98135d3fde3e535e35457ac2c6,263151,101,7676,19,2021-08-05 16:41:37
317a094e37be27d470db98983b3c49eb,401677,100,7404,3,2021-08-05 13:42:30
ea4edfc743c1007af4a1056807885435,401677,101,7404,3,2021-08-05 15:17:30
9320e69ecc3c5d77ba8e4fe9362ccd4d,551610,100,7405,17,2021-08-05 10:36:00
79d500ae0012517bfada196e867aa86d,551610,101,7405,17,2021-08-05 13:24:00
57b28b650cf51e3b8eb8a3c0c5429cba,875242,100,7676,7,2021-08-05 13:15:00
ef7816364dd7dd58839973d005085520,875242,101,7676,7,2021-08-05 15:45:00
ab64ff93cc3aaca3296fc9e689090174,531034,100,7676,4,2021-08-05 12:18:00
2e10990ae3a72f6faa8741dd238da072,531034,101,7676,4,2021-08-05 13:42:00
1375f57c7844711d6f332f4d33cb3736,884677,100,7404,32,2021-08-05 14:20:00
ec3ef932e541698dd1f6f09eb4118618,884677,101,7404,32,2021-08-05 16:10:00
ef58c5e4fd02f8397e7272ad62861b89,724567,100,7404,26,2021-08-05 13:57:30
ddbf47bad8fbfed98cebd3b0416ba08d,724567,101,7404,26,2021-08-05 15:02:30
a03c069f6e06b2891918dfdab280a872,255320,100,7405,12,2021-08-05 10:46:00
0e377a0d0524a29d804fe95a7e1ab44e,255320,101,7405,12,2021-08-05 11:14:00
42b3b57c523a8eeb97a8e1acc609bd49,286230,100,7405,14,2021-08-05 11:44:00
c54dfe1c676da4fb3ca2f710338f3386,286230,101,7405,14,2021-08-05 14:16:00
c65462fef29930cfdf66087736aab3c7,720541,100,7404,10,2021-08-05 13:40:00
32224acba8084de7d44060ba113a6990,720541,101,7404,10,2021-08-05 15:20:00
7deb6efe7602c11cb72138bd6001140b,787556,100,7405,28,2021-08-05 10:40:00
a9ff1366bf8e09e0ce6b31dc9bc8a9ef,787556,101,7405,28,2021-08-05 13:20:00
e6eee08c73bc25ac643504d5c3469182,188528,100,7404,21,2021-08-05 13:41:00
0855bad64f3a4673a120883838e93b74,188528,101,7404,21,2021-08-05 15:19:00
caa0bb7b8b684c45b9490b96ff698ef2,241956,100,7676,24,2021-08-06 11:00:00
fa0da413b9331425511f20b9cb171018,241956,101,7676,24,2021-08-06 15:00:00
09a651c20dc68bb5e690c017e602857d,537904,100,7676,11,2021-08-06 10:54:00
0832d7e13c424e8be0c1fe670497d9d7,537904,101,7676,11,2021-08-06 15:06:00
f01bf64f5c199f27e05c8ccf9142233e,520458,100,8007,6,2021-08-06 14:00:00
95e6c4f6308a9b21ee24fce56167c2aa,520458,101,8007,6,2021-08-06 15:00:00
83f82b8521ddd596ec03872ac45deff7,849396,100,7676,7,2021-08-06 10:03:00
55a992f8d30ce14e15aa17930880a68b,849396,101,7676,7,2021-08-06 11:57:00
5e4a9f2f24f5c346afec5e2d3d7f5475,273059,100,7404,19,2021-08-06 11:50:00
278fac9df5322e566b9ba86a1f4ef859,273059,101,7404,19,2021-08-06 14:10:00
bef316884021403eb989d38eda195985,607031,100,7676,15,2021-08-06 10:54:00
7818fa42b5c135992b5a890610a71ccf,607031,101,7676,15,2021-08-06 15:06:00
6edd65624786d839479e2194bbf96ce7,429932,100,7405,31,2021-08-06 11:04:00
bfc3d6feffd77bb272f19623637be91c,429932,101,7405,31,2021-08-06 12:56:00
37e22e967a3a91610cf00903c163cbdf,279842,100,7404,21,2021-08-06 10:36:00
f16121036149a238c4c209bf6da5f931,279842,101,7404,21,2021-08-06 13:24:00
124633a7b606b2840081b88d50b13d30,649406,100,8007,3,2021-08-06 11:56:00
7f7d6e3ae4a41f80ea9348f2bffad4b2,649406,101,8007,3,2021-08-06 14:04:00
d51bfeba997ae6ddfe90931acb0023d4,803735,100,7676,5,2021-08-06 11:36:00
c99432c711b76354e48b3c5a6ecfa024,803735,101,7676,5,2021-08-06 14:24:00
ef855ef2a8e7d75a5d5fbac6f8e7e7d2,700319,100,8007,30,2021-08-06 10:22:00
447ab2a79a020c839ae8d0dc4f945a51,700319,101,8007,30,2021-08-06 11:38:00
0a20d196d0333d2e91eea57cda6abbd3,146589,100,8007,28,2021-08-06 10:40:00
67e483e49db7cecce82996a5826fa1f0,146589,101,8007,28,2021-08-06 13:20:00
95008be0d49c1766ee572ad17e93ee3a,490514,100,7676,18,2021-08-07 13:15:00
45b360077b10038aece6944d3b27ddfa,490514,101,7676,18,2021-08-07 15:45:00
7e37c27743d9186252fe86899b1779fc,313193,100,8007,6,2021-08-07 10:40:00
548e0a0b151558e6b751a34b3b59f34e,313193,101,8007,6,2021-08-07 13:20:00
87bdfb648e8d6f4dcf6217b6140a8ef0,709160,100,7404,30,2021-08-07 14:25:30
8435c079538c0d9fe6982049a87c33c3,709160,101,7404,30,2021-08-07 16:04:30
26b674c29078510ae95d22e988f01bf9,208798,100,7676,33,2021-08-07 11:12:54
b91de8b13b12871ccf734603f6ec25dc,208798,101,7676,33,2021-08-07 14:47:06
588b4d144a613adefabe127a3cf37362,263151,100,7404,32,2021-08-07 14:20:00
1331fbc0757ff8a10521b9afdc6ed968,263151,101,7404,32,2021-08-07 16:10:00
eb39cee2b397c4d00aaeda1c723fb659,401677,100,7404,26,2021-08-07 13:40:00
ebba9eb2fdbafb9d01eef46c6e91cb09,401677,101,7404,26,2021-08-07 15:20:00
aca4a5124df1b6163f4b3b06cbb67c49,551610,100,7676,7,2021-08-07 10:00:00
264c2c07728bce60d8ed6da59b6ef6e0,551610,101,7676,7,2021-08-07 14:00:00
c870959f2730a89f7af395aa84a815e8,875242,100,7676,27,2021-08-07 13:15:00
64b38cabd32f12d9821f4f949116d25c,875242,101,7676,27,2021-08-07 15:45:00
9537a3596ca12e71628601f432f14d91,531034,100,8007,15,2021-08-07 12:04:00
ee08cd6c1b842bfafe656cad4b46f2e4,531034,101,8007,15,2021-08-07 13:56:00
a7174da3166f6e71832b2c8e68862e89,884677,100,7404,14,2021-08-07 14:20:00
09a3cf197413ffd0e2d1b49690a3d355,884677,101,7404,14,2021-08-07 16:10:00
4548b94c70dde49cff990384304a8f12,724567,100,8007,23,2021-08-07 13:41:00
3d2c9b28c657cf3a8bffbe84fb22279b,724567,101,8007,23,2021-08-07 15:19:00
0c8f8afc9e45f38e7090bc85e99e2d19,255320,100,8007,29,2021-08-07 10:20:00
8a713982d31885206a0f143612586fda,255320,101,8007,29,2021-08-07 11:40:00
4ba02b3afccb54b81967b874ce47bdfd,286230,100,7404,25,2021-08-07 11:40:00
f83884cfe433e86d518e1880c2232ee1,286230,101,7404,25,2021-08-07 14:20:00
d9e223d8e5dd580098b5c9d751ba8f7a,720541,100,8007,9,2021-08-07 13:40:00
039abf128c5c0e4533bbbcabcd19d3a5,720541,101,8007,9,2021-08-07 15:20:00
60db144d555974e56e225755cf748b12,787556,100,7676,22,2021-08-07 09:54:00
236855e9ba406f8f39297d8c87dfa856,787556,101,7676,22,2021-08-07 14:06:00
4651a4df0edddcf3266fc51d45775b75,188528,100,8007,8,2021-08-07 13:50:30
7ce098406e351dd7fe6cc3480e730941,188528,101,8007,8,2021-08-07 15:09:30
47790d4bb34b3992cd81e740e733e2ce,241956,100,7404,17,2021-08-07 11:40:00
720763c2955e6810ce2e35eac3ef9720,241956,101,7404,17,2021-08-07 14:20:00
df9fe2c956fddecbc97f5a986dac9570,537904,100,7405,2,2021-08-07 11:40:00
955694eb9d91fbccaa81c89250e7f9cc,537904,101,7405,2,2021-08-07 14:20:00
273456d99647cdcf1e69c3cf6feca5a6,520458,100,7676,19,2021-08-07 13:18:45
534855a0305c4051ae98d5d9662c4cc6,520458,101,7676,19,2021-08-07 15:41:15
f866e65b505c0d525f150130e8b667e8,849396,100,7676,3,2021-08-07 09:57:00
3199f78eea7b576a611aa61c1ae1ebf9,849396,101,7676,3,2021-08-07 12:03:00
5cda2fefe6f10ba8777838063ae88f74,273059,100,7404,31,2021-08-07 11:51:24
f822f2fd7d2631728594d56660ddb6c9,273059,101,7404,31,2021-08-07 14:08:36
3e46856670027f608ff4d15b6416e8cf,607031,100,7405,15,2021-08-08 11:36:00
e6b54dd9436134012af221c2d8dcb59f,607031,101,7405,15,2021-08-08 14:24:00
d4d34cc6e721e9f5f21e17e9dc7bd425,429932,100,8007,19,2021-08-08 11:00:00
5caf25cd7e86e4a82fae699a1093e8fc,429932,101,8007,19,2021-08-08 13:00:00
2b6e08dde0344de3f6e38321ac6e428b,279842,100,7404,30,2021-08-08 10:44:00
e9f5adc20502be0e48eaed99eee29975,279842,101,7404,30,2021-08-08 13:16:00
1d8e52c9270d92e8402cdb5f63ce57e7,649406,100,8007,10,2021-08-08 11:54:24
6feb42de7da16ab901b2fa057b86a551,649406,101,8007,10,2021-08-08 14:05:36
5daef9d6a2fb3e3476fe8d898f3ee6f9,803735,100,7404,29,2021-08-08 11:50:00
76abaa26c6f50f5d8dabdc0056476b50,803735,101,7404,29,2021-08-08 14:10:00
5cce376abba91eb2ae60feacca036e3b,700319,100,7405,13,2021-08-08 10:40:00
df48d5033442dbe995ae49748b076cbc,700319,101,7405,13,2021-08-08 11:20:00
53b1432f4ff40d86b9a9c5582177c421,146589,100,8007,12,2021-08-08 10:44:00
043b9abc8fd6a2387053b9761215bb6e,146589,101,8007,12,2021-08-08 13:16:00
d06a7a95e47052ef6ffab3ae47f8d9e4,490514,100,7405,11,2021-08-08 13:37:30
23bc6014449283b9fb9af307e4e3defc,490514,101,7405,11,2021-08-08 15:22:30
78997a21792a2cb6746d64d65cb68714,313193,100,7405,5,2021-08-08 10:40:00
04062fcec85a3e7af7e8879c00927040,313193,101,7405,5,2021-08-08 13:20:00
bc97e3f666274935e5e8d82a31553b96,709160,100,8007,17,2021-08-08 14:20:00
d1ea962af0862c3184e54e81ba6be531,709160,101,8007,17,2021-08-08 16:10:00
f6b2b85ea66cc3e19c27806cc703726a,263151,100,7405,27,2021-08-08 14:20:00
93f043af5aae996d783288d258b0b2bd,263151,101,7405,27,2021-08-08 16:10:00
d94b8ce6d3b2cc05aa8aff7893faf8bc,401677,100,8007,33,2021-08-08 13:40:00
b814351a6b45abfe65fe4cd016e9e030,401677,101,8007,33,2021-08-08 15:20:00
01557001b0b6b47111d50ff33f3bcb53,551610,100,7404,32,2021-08-08 10:40:00
7f2e3245fab638afaf538b7bcc2aa389,551610,101,7404,32,2021-08-08 13:20:00
daaee76ff52c97d30e969bf717ce8fe7,875242,100,7405,25,2021-08-08 13:40:00
fe321027d4000234988ccc2b28417735,875242,101,7405,25,2021-08-08 15:20:00
2834eb92aaa40527b21b4791be0db625,531034,100,8007,16,2021-08-08 11:40:00
09e4ecf660cff24abb58c27c86bad167,531034,101,8007,16,2021-08-08 14:20:00
7b42479bde54efb1907ad24e36b22343,884677,100,7676,24,2021-08-08 13:52:30
0483a96440d51e755890c80e99886991,884677,101,7676,24,2021-08-08 16:37:30
5ed84fe6dbf90dac0e9cd24224883b7a,724567,100,8007,22,2021-08-08 13:42:00
5260e4f0c8115349294f139737f63837,724567,101,8007,22,2021-08-08 15:18:00
ecf4aa9a02df364a874a0ec2e7b4abb6,255320,100,7404,18,2021-08-08 10:22:00
997ff6b101772fe3895877d022a03475,255320,101,7404,18,2021-08-08 11:38:00
81d71d1169ac01285fb33b8edb29f6f2,286230,100,7676,2,2021-08-08 11:06:00
2bbcfb5d8a79390efd1087be9f35cd4e,286230,101,7676,2,2021-08-08 14:54:00
ec0b94b029f4d165d010bdc88259dfb6,720541,100,7676,20,2021-08-08 13:15:00
66c16ac0b23a6c021ffdb90a205022de,720541,101,7676,20,2021-08-08 15:45:00
9836b78feb7a830a844dc5bd87af43ff,787556,100,7404,23,2021-08-08 11:00:00
762a2debb05a83bb8f32507f2b5ae124,787556,101,7404,23,2021-08-08 13:00:00
fdfa04f6ec5bcc109d1213c8cb276e1d,188528,100,8007,3,2021-08-08 13:42:00
4157b5da43b3f5503b8b704bcdaa08c6,188528,101,8007,3,2021-08-08 15:18:00
d464a8917e7d2d77e0661455c561c0a6,241956,100,7405,18,2021-08-09 11:44:00
