tid,org_timesheet_id,payroll_id,date,shift_start,shift_end,shift_length
608,7e899386b346a92cb54a95c861138474,279842,2021-06-30,08:00,16:00,8.0
609,c4210204edf5e966acbb72a02ea48b74,649406,2021-06-30,09:00,17:00,8.0
610,055edf806eb3814f51b14e90d61d4785,803735,2021-06-30,09:30,16:30,7.0
611,59b4f8114f9a67bd82f71744ba910fbf,700319,2021-06-30,09:00,13:00,4.0
612,cd16812379ba77979e1e308c91910c24,146589,2021-06-30,08:00,16:00,8.0
613,22cf7e1e8f551c2da69dda4d79cb6901,490514,2021-06-30,12:00,17:00,5.0
614,ff592efd0d7220fa8f3ade40c43681d1,313193,2021-07-01,08:00,16:00,8.0
615,640ef96ee48db390a12c10fb537391b5,709160,2021-07-01,12:30,18:00,5.5
616,e181eb2a195a6873d455c7a1206b4fe5,208798,2021-07-01,09:30,16:30,7.0
617,fca6288b6482329b01b5fa6cbf1131b0,263151,2021-07-01,12:30,18:00,5.5
618,3da6fb6c05ea60f517ded293976bff0d,401677,2021-07-01,12:00,17:00,5.0
619,3537d6483373671e05c48be531de3678,551610,2021-07-01,08:00,16:00,8.0
620,2576f7957a6f0517991d685ae06eced3,875242,2021-07-01,12:00,17:00,5.0
621,361f069113eb7df751e11e0f37af10a0,531034,2021-07-01,09:00,17:00,8.0
622,454c2624da6168bce0128d2d85a0a428,884677,2021-07-01,12:30,18:00,5.5
623,b2bb30fcba374a763835da445a0411b7,724567,2021-07-01,12:00,17:00,5.0
624,d73aaf40b49c366f374555ad275f7b59,255320,2021-07-01,09:00,13:00,4.0
625,6946b1a052a7e6f0fee9db633c8faf22,286230,2021-07-01,09:00,17:00,8.0
626,e8d501952ac657b5e6fb39214e9a67a3,720541,2021-07-01,12:00,17:00,5.0
627,a102516438c84d1e48fe6ce6472b4503,787556,2021-07-01,08:00,16:00,8.0
628,753a636d70cbf70df399074c53df7939,188528,2021-07-02,12:00,17:00,5.0
629,deb6bad42ba4ecb702f6a71cf68cd1db,241956,2021-07-02,09:00,17:00,8.0
630,f88a94f9791b8849c877f0646434a9ab,537904,2021-07-02,09:00,17:00,8.0
631,d1bfb46383fa60ea51d3921423dbcf6a,520458,2021-07-02,12:00,17:00,5.0
632,c03c2b54be1751a11a70c1266478454a,849396,2021-07-02,09:00,13:00,4.0
633,e2e3722f1d74e86b1f4ea2fef9601fa0,273059,2021-07-02,09:30,16:30,7.0
634,5133ee4092766af192c96af2b209f199,607031,2021-07-02,09:00,17:00,8.0
635,4ed7c103cfa7fea29fe85f983dedec0f,429932,2021-07-02,08:00,16:00,8.0
636,4b12d0336d5a3b7ca4547adefdc1a3b3,279842,2021-07-02,08:00,16:00,8.0
637,5aceceaa5c220e4e453cf09453e9b107,649406,2021-07-02,09:00,17:00,8.0
638,fd0dc963575c1fe2aab4e72007186edc,803735,2021-07-02,09:30,16:30,7.0
639,9285e629d3a6d70057c606230c296fee,700319,2021-07-02,09:00,13:00,4.0
640,e6ec96f49b7eb3c0b0d9b7c8725f39f8,146589,2021-07-02,08:00,16:00,8.0
641,91bc47f435b0235e267b1e3d4080215a,490514,2021-07-02,12:00,17:00,5.0
642,505550b2d5f5bd3eb93061ff426d0239,313193,2021-07-03,08:00,16:00,8.0
643,f2e6e520b294ca36c9e13bfc7d706fbb,709160,2021-07-03,12:30,18:00,5.5
644,92db642d5822f4728386ea2141bd3b26,208798,2021-07-03,09:30,16:30,7.0
645,6f53ba2b3e8fcb3dd07cabb1da70c749,263151,2021-07-03,12:30,18:00,5.5
646,8c3d75d1baf1b89792cefcbca5b9496e,401677,2021-07-03,12:00,17:00,5.0
647,38fa72869d46022089486f2062682a10,551610,2021-07-03,08:00,16:00,8.0
648,89d51bc73f298f5d2c84c25ef5ff68f1,875242,2021-07-03,12:00,17:00,5.0
649,c0b3d09b8e1e77c5aeacbcfff994a76d,531034,2021-07-03,09:00,17:00,8.0
650,96ccca6a6bb86aaaf4dbb1124742f5f7,884677,2021-07-03,12:30,18:00,5.5
651,a79a01984bc501355bf59d9391962103,724567,2021-07-03,12:00,17:00,5.0
652,bca55e0ef31f37219e88f82a47381ef2,255320,2021-07-03,09:00,13:00,4.0
653,a531a72cc8cd2020c440f4b21e947d44,286230,2021-07-03,09:00,17:00,8.0
654,0ebf368d8e9449e89ad8e0080b862bf4,720541,2021-07-03,12:00,17:00,5.0
655,1e9563318928593e92892169180cbfbb,787556,2021-07-03,08:00,16:00,8.0
656,1257b06b9bbbddbf1886d5694a06f0b4,188528,2021-07-03,12:00,17:00,5.0
657,037cac4eb6191bd8ba0e1b59910a1456,241956,2021-07-03,09:00,17:00,8.0
658,6a8b5893b60042e341d54ff5af53d492,537904,2021-07-03,09:00,17:00,8.0
659,f1550b688eabdce77eff6b3396e86835,520458,2021-07-03,12:00,17:00,5.0
660,fc58dbb7a0d27af447db84f1e11be1f4,849396,2021-07-03,09:00,13:00,4.0
661,75f5c105f520eb2629ea7fd2b9185fa6,273059,2021-07-03,09:30,16:30,7.0
662,d5ad2e5a6bbcc7613b69f151a53b5159,607031,2021-07-03,09:00,17:00,8.0
663,e29afc63ea0c0a47344faa6d11c83e0c,429932,2021-07-03,08:00,16:00,8.0
664,e790a4c8bace9fb9e5b296512d025476,279842,2021-07-03,08:00,16:00,8.0
665,20a7d2fe6fc797cf69d05f0f587190db,649406,2021-07-03,09:00,17:00,8.0
666,2b23c5a7912fa22e9ad5326d9892f5c0,803735,2021-07-03,09:30,16:30,7.0
667,6848a0e9718e10bd0b6370550ab8ab3b,700319,2021-07-04,09:00,13:00,4.0
668,295608583e52621d2408e5e87b3a69d5,146589,2021-07-04,08:00,16:00,8.0
669,5d331ff1af4177cbae70b81e68f6a980,490514,2021-07-04,12:00,17:00,5.0
670,fd10a28af6e656db934644ef825a7d5a,313193,2021-07-04,08:00,16:00,8.0
671,5b5d1d09747f0480de52b3cf1aa663ea,709160,2021-07-04,12:30,18:00,5.5
672,46fab0558c68f055a7803fa7f543d06b,208798,2021-07-04,09:30,16:30,7.0
673,eea8758ff0f10f714722f9952b3675b2,263151,2021-07-04,12:30,18:00,5.5
674,72ab119c69b51e43b1cebffc9422f952,401677,2021-07-04,12:00,17:00,5.0
675,397f6e54b6d2bc146d403ab2c6d738ec,551610,2021-07-04,08:00,16:00,8.0
676,dfdbf5e5cc916cf4979894b22b2e9145,875242,2021-07-04,12:00,17:00,5.0
677,7cdbeab593226ce57e1710453e595287,531034,2021-07-04,09:00,17:00,8.0
678,4dad98e710c3b5c65b3ae3e1f63cc428,884677,2021-07-04,12:30,18:00,5.5
679,74806a532862f06d76417141322dcf3f,724567,2021-07-04,12:00,17:00,5.0
680,8cf393d944ef999469ec6d7256dd9b3b,255320,2021-07-04,09:00,13:00,4.0
681,0716b434a104c45482ef69471c6dcfa6,286230,2021-07-04,09:00,17:00,8.0
682,4aa94aba8f0caffb29e78d5a8303eac6,720541,2021-07-04,12:00,17:00,5.0
683,223592887ff256369a4fb1a21ddcf025,787556,2021-07-04,08:00,16:00,8.0
684,6d1658ff8468d2f26ed063221222a536,188528,2021-07-04,12:00,17:00,5.0
685,5b16393827da78dff2bc87f75d4c4bb6,241956,2021-07-05,09:00,17:00,8.0
686,01e3cf6a235367fd8eac3d4b1ea41209,537904,2021-07-05,09:00,17:00,8.0
687,0b5c75441cd2d4fc812dc702ec7311c9,520458,2021-07-05,12:00,17:00,5.0
688,3c1a7de0259adcc29b0d4497512cf3fc,849396,2021-07-05,09:00,13:00,4.0
689,f00389ab93c926877c17c2aaddc13aad,273059,2021-07-05,09:30,16:30,7.0
690,19792d6366a5d47710c50742ece22549,607031,2021-07-05,09:00,17:00,8.0
691,4e590d117ae4c8109c1401579163f868,429932,2021-07-05,08:00,16:00,8.0
692,44841f1e6cacaa7037320fddcca89a67,279842,2021-07-05,08:00,16:00,8.0
693,4e0da66e667a1b1fc2ef2d3fabf16b73,649406,2021-07-05,09:00,17:00,8.0
694,19d453a7860e47b76304299e4e18a8da,803735,2021-07-05,09:30,16:30,7.0
695,2718303e767bf4b04c90b3fe84e5ce50,700319,2021-07-05,09:00,13:00,4.0
696,7c74b21f09e773cec008c735f372b98d,146589,2021-07-05,08:00,16:00,8.0
697,ff6d56c52349cf1cd7601eeff6a30e7e,490514,2021-07-05,12:00,17:00,5.0
698,9b41c76394712d957f152d87aad829f9,313193,2021-07-05,08:00,16:00,8.0
699,9ffb60b7edabdacf6e6e5da58c5f915b,709160,2021-07-05,12:30,18:00,5.5
700,b9304f2b895a9277fc3178f116bf10da,208798,2021-07-05,09:30,16:30,7.0
701,40f91b6b06932fe86c245fe50b560c9e,263151,2021-07-05,12:30,18:00,5.5
702,9f939353ba28d73972d266b59ffaf850,401677,2021-07-05,12:00,17:00,5.0
703,b69520e739e85b86520f3ffc27da87b1,551610,2021-07-05,08:00,16:00,8.0
704,6f0ac4b61c6fa22cf662daefbec22dad,875242,2021-07-05,12:00,17:00,5.0
705,21207163fd9461907afb7fcb6c012f0d,531034,2021-07-05,09:00,17:00,8.0
706,c9188cc0ff99400cd842442fafc2c1d1,884677,2021-07-05,12:30,18:00,5.5
707,863ee3f4eabc6d1c7d34953f51dad4be,724567,2021-07-05,12:00,17:00,5.0
708,ebaba674083bb902f8f44a3f41bf9b15,255320,2021-07-05,09:00,13:00,4.0
709,05fab01d6489809df151a2e979f3d637,286230,2021-07-05,09:00,17:00,8.0
710,9adb3662a112a1fd612744fd90ad6e3d,720541,2021-07-06,12:00,17:00,5.0
711,bbe97e53892825e76aea525c818edfb9,787556,2021-07-06,08:00,16:00,8.0
712,d0d1e5fe8dadd041225595a08c528d7f,188528,2021-07-06,12:00,17:00,5.0
713,0133f9224e1d7a553a40225832419a32,241956,2021-07-06,09:00,17:00,8.0
714,f82ccb33fe50c79f093d6eaee3721bbd,537904,2021-07-06,09:00,17:00,8.0
715,83f07a7484cf235cd67b983853fe1345,520458,2021-07-06,12:00,17:00,5.0
716,b006a509285a5a0c2e39b1b6059fe800,849396,2021-07-06,09:00,13:00,4.0
717,3ce41f0a565c3d44618d20794df78fd0,273059,2021-07-06,09:30,16:30,7.0
718,bb6f4b2999375197cb5957ed8be3ae83,607031,2021-07-06,09:00,17:00,8.0
719,67d03b4ae58d24d3d845798238d2fcaa,429932,2021-07-06,08:00,16:00,8.0
720,f982d11970530d04303f73c9c1fa7401,279842,2021-07-06,08:00,16:00,8.0
721,6842742d0abda3e5ffc2880562c35a1b,649406,2021-07-06,09:00,17:00,8.0
722,24319b7197307c8a8d89c8129204ca3d,803735,2021-07-06,09:30,16:30,7.0
723,a1ec797f1e9231664be89133bffb5e36,700319,2021-07-07,09:00,13:00,4.0
724,7c67b923180ab7ef243df6d75c93b5b0,146589,2021-07-07,08:00,16:00,8.0
725,5969839f33b2b0a52f0f03b79336dfea,490514,2021-07-07,12:00,17:00,5.0
726,5f591d99106a3d7eaf232a07b6ec36f5,313193,2021-07-07,08:00,16:00,8.0
727,a76206ea40996b6d55844cf3f7bdcf56,709160,2021-07-07,12:30,18:00,5.5
728,e72391291d6c40227a722d84ee7e7340,208798,2021-07-07,09:30,16:30,7.0
729,e7e0a1065e85a63ba330148c1b0f0337,263151,2021-07-07,12:30,18:00,5.5
730,089be392a962c4102b94871255140c32,401677,2021-07-07,12:00,17:00,5.0
731,da3cbf8f317613ecc879eb91e2843a54,551610,2021-07-07,08:00,16:00,8.0
732,a0008a22c48d4715449dc6f0ec0822e7,875242,2021-07-07,12:00,17:00,5.0
733,3da8321dbb1bbb9cc211568976a30949,531034,2021-07-07,09:00,17:00,8.0
734,02e53d94666d524867447b97795b37fb,884677,2021-07-07,12:30,18:00,5.5
735,b3573921ea2abc402b98d8293e0f313c,724567,2021-07-07,12:00,17:00,5.0
736,1149d0c047b32f76d609102a694de41b,255320,2021-07-07,09:00,13:00,4.0
737,33073478a4396339624ecf833e6733a0,286230,2021-07-07,09:00,17:00,8.0
738,fbeeb3be682cd9a38640805db299cb4c,720541,2021-07-07,12:00,17:00,5.0
739,6d8c40fc4ce09b9b3ccd237c50c2ae5a,787556,2021-07-07,08:00,16:00,8.0
740,45eec2c5b7400764f4254079b7e35415,188528,2021-07-07,12:00,17:00,5.0
741,ca6ef649b290f2e6fc13942d895fc08a,241956,2021-07-08,09:00,17:00,8.0
742,11f6dd9ae0baf1c02d175630ab9f953d,537904,2021-07-08,09:00,17:00,8.0
743,0e0abf07c01b13c056058ea6e6427cad,520458,2021-07-08,12:00,17:00,5.0
744,48dd2a5e0c39701830c064a0fec9531c,849396,2021-07-08,09:00,13:00,4.0
745,bf3149b2ad2099cdcc2f8e984c12324b,273059,2021-07-08,09:30,16:30,7.0
746,3191e6feb42b336dafcc8181b681da8e,607031,2021-07-08,09:00,17:00,8.0
747,07360ae538ccd3239a195690ba345ce4,429932,2021-07-08,08:00,16:00,8.0
748,d32fe24649d58f064b3d7e258d35a31a,279842,2021-07-08,08:00,16:00,8.0
749,4daf8a6873f9ce06f775680ad656c512,649406,2021-07-08,09:00,17:00,8.0
750,fd4d44a4c12512f2bcc90a248b0fb5a1,803735,2021-07-08,09:30,16:30,7.0
751,8365b7a763b4222e16090a19e39ff1e9,700319,2021-07-08,09:00,13:00,4.0
752,216bc498c89f19cadb0b86b949be08fb,146589,2021-07-08,08:00,16:00,8.0
753,d45cc752d94598b8f7af7af767445c4c,490514,2021-07-08,12:00,17:00,5.0
754,72afdac2b96448d46004142e53d70836,313193,2021-07-08,08:00,16:00,8.0
755,c25c8d5542fc1a467b0da14d08aa6444,709160,2021-07-08,12:30,18:00,5.5
756,c54edef62e850b755b31d4799068ad3e,208798,2021-07-08,09:30,16:30,7.0
757,2041d6514c9811650660a50383540316,263151,2021-07-08,12:30,18:00,5.5
758,4ada5252352c24b2f2a634e680149416,401677,2021-07-09,12:00,17:00,5.0
759,d444fa073b15df5cbcd7573879562671,551610,2021-07-09,08:00,16:00,8.0
760,cc5071340c86cde81b8056c19744163e,875242,2021-07-09,12:00,17:00,5.0
761,3dedcbc07f5e69568737a09a1a263bc1,531034,2021-07-09,09:00,17:00,8.0
762,7ba85816e9228e726fa75a1900da527f,884677,2021-07-09,12:30,18:00,5.5
763,15665b486cbe060fb7ab2a93140dd1af,724567,2021-07-09,12:00,17:00,5.0
764,4390f7c849e383e8fb00285a6a11e34c,255320,2021-07-09,09:00,13:00,4.0
765,519bd55d3c4ee2745af31344a3eb492c,286230,2021-07-09,09:00,17:00,8.0
766,fa5342da44b5760d78bb7ec0ee0a1ea9,720541,2021-07-09,12:00,17:00,5.0
767,ad9cb38d52138960b5370d1ac3cb69a4,787556,2021-07-09,08:00,16:00,8.0
768,acb246680b689b8f69fe12b078589ed1,188528,2021-07-09,12:00,17:00,5.0
769,0a5ea504605490355d384cbf1482058d,241956,2021-07-09,09:00,17:00,8.0
770,ed4db865e130c14e03ce400b803cc6c7,537904,2021-07-09,09:00,17:00,8.0
771,63e1e22c18b69b3703c26d52bab615d2,520458,2021-07-09,12:00,17:00,5.0
772,b67afea7c7966b76cd7737bb91b5b1d3,849396,2021-07-09,09:00,13:00,4.0
773,10c18847cec29a6b338c60df32e05824,273059,2021-07-10,09:30,16:30,7.0
774,4a1002e0a2976de9d6bca18e3bd24144,607031,2021-07-10,09:00,17:00,8.0
775,3567a1c35ce930372e795f4eeffdffce,429932,2021-07-10,08:00,16:00,8.0
776,cbc4c267a3972f9edae70e1046d62298,279842,2021-07-10,08:00,16:00,8.0
777,f0e06d035e0f24e8f936bd053c7adc3d,649406,2021-07-10,09:00,17:00,8.0
778,b8710ae31a6318a47acd1196e4b5f02b,803735,2021-07-10,09:30,16:30,7.0
779,0bf8a8b4135efc0276dbc2d8927b719e,700319,2021-07-10,09:00,13:00,4.0
780,5b94bcf2bb04bab6f4b2e571a5dc44d2,146589,2021-07-10,08:00,16:00,8.0
781,7e3dc4fc75923abd2e13a59e53676183,490514,2021-07-10,12:00,17:00,5.0
782,3829c74ac67962ad2123cfd012ced59a,313193,2021-07-10,08:00,16:00,8.0
783,d6b73bfa1e023f64b10e5a19be5a6caf,709160,2021-07-10,12:30,18:00,5.5
784,1402379ccd9d66e3c1aa59093f95cdb4,208798,2021-07-10,09:30,16:30,7.0
785,777d523008878944d4d8120f71ebda6e,263151,2021-07-10,12:30,18:00,5.5
786,21e868a584dcc1b4082d0326e64e5521,401677,2021-07-10,12:00,17:00,5.0
787,d7555d7a740e1dc8fe95f09e054e4f43,551610,2021-07-10,08:00,16:00,8.0
788,92249398f99b512c327e07ef4e7b442e,875242,2021-07-10,12:00,17:00,5.0
789,4e7f8c3488288673cb4ec207b2f17c40,531034,2021-07-10,09:00,17:00,8.0
790,0e20a462ac54462a74c9ce543dde97ca,884677,2021-07-10,12:30,18:00,5.5
791,074059054b36ba9d0cb71285e46a91c3,724567,2021-07-10,12:00,17:00,5.0
792,f6de902db384e04bd9cdfc339a4d7bc4,255320,2021-07-10,09:00,13:00,4.0
793,f53af8dc2b634306dc64184585a434db,286230,2021-07-10,09:00,17:00,8.0
794,0dedc4a32cfd5d0a4b2781902db88411,720541,2021-07-10,12:00,17:00,5.0
795,c691b88cf65fbb4ef2470e377d14b16d,787556,2021-07-11,08:00,16:00,8.0
796,be0df1c664f54dd020a1ec3cf66e4d0c,188528,2021-07-11,12:00,17:00,5.0
797,a0207351b195adaac009469c31fb07b5,241956,2021-07-11,09:00,17:00,8.0
798,3f8fc8559fad5f7de16429fabbb490f1,537904,2021-07-11,09:00,17:00,8.0
799,c3d8be27501edbd5790e3effed804659,520458,2021-07-11,12:00,17:00,5.0
800,ddc2f9b5b91416baeaec69ed7b8f633e,849396,2021-07-11,09:00,13:00,4.0
801,84b6f37a32ea8b7139dd9ee1816a012e,273059,2021-07-11,09:30,16:30,7.0
802,645c62aca0bef17710ee9d0010f79383,607031,2021-07-11,09:00,17:00,8.0
803,96d2eaa46626e986aa2d1fdd2554052f,429932,2021-07-11,08:00,16:00,8.0
804,9b65d71d28b54e842d68f20d7fd4f0ca,279842,2021-07-11,08:00,16:00,8.0
805,c6961459b897b94241c385b7b48b6e7e,649406,2021-07-11,09:00,17:00,8.0
806,a695607aaf670ab3b21e9db9e639cca5,803735,2021-07-11,09:30,16:30,7.0
807,6804483fedf8214b5663e8e19549ac39,700319,2021-07-11,09:00,13:00,4.0
808,c1aacef51d339bcd29b2179fcb31f24c,146589,2021-07-11,08:00,16:00,8.0
809,0a2c4cc7586b8f7bd69422bf5f3618ab,490514,2021-07-11,12:00,17:00,5.0
810,ce970822bf42cbe03f665b3286079a91,313193,2021-07-11,08:00,16:00,8.0
811,2f01ba15d227ca94630e192b973cacc7,709160,2021-07-11,12:30,18:00,5.5
812,ba8d8d060cd8319ce58d2e08e95129e8,208798,2021-07-11,09:30,16:30,7.0
813,d3c5ece19b6e95ac1bf62378c99ae700,263151,2021-07-11,12:30,18:00,5.5
814,6ed3a3ae3d19570615e3ebede36524d6,401677,2021-07-12,12:00,17:00,5.0
815,472996707c2cf7b5b53993ff1637366a,551610,2021-07-12,08:00,16:00,8.0
816,14a15502c53aa6855c0ba2b6bea383fd,875242,2021-07-12,12:00,17:00,5.0
817,88a5d8eed46d3e8843ae068d8af77ed1,531034,2021-07-12,09:00,17:00,8.0
818,ab359fca2983b2cc433402d0de31c90c,884677,2021-07-12,12:30,18:00,5.5
819,6f47511cd0020923779ce412fcfde324,724567,2021-07-12,12:00,17:00,5.0
820,0c65dcf65cb03ab9d00edc50eebed7b8,255320,2021-07-12,09:00,13:00,4.0
821,da036f45620e37aeb425d011b104de82,286230,2021-07-12,09:00,17:00,8.0
822,f6effe19bee4b162a4b61b6d5232cfba,720541,2021-07-12,12:00,17:00,5.0
823,a2fa310aca42248ebec676cb2502169b,787556,2021-07-12,08:00,16:00,8.0
824,6928e4561c17dab752b0d9ddd7fd378f,188528,2021-07-12,12:00,17:00,5.0
825,6afe85ded99b48bb3daa436256b970a9,241956,2021-07-12,09:00,17:00,8.0
826,4eab4c61270a2a89301ba36455a2112f,537904,2021-07-12,09:00,17:00,8.0
827,34a959884324e8c7de35b922f365e25f,520458,2021-07-12,12:00,17:00,5.0
828,d59dc9673a2e7a2950ec09301d02ff5b,849396,2021-07-12,09:00,13:00,4.0
829,26a402a6de22e2de66a24e8800d5a78c,273059,2021-07-12,09:30,16:30,7.0
830,a7e9435ac09404cad5558601c4c523ef,607031,2021-07-12,09:00,17:00,8.0
831,914d6de4a42c4fb7d3fdec71337d2bb6,429932,2021-07-12,08:00,16:00,8.0
832,e75d09510211026d5b48967bb2227bf1,279842,2021-07-12,08:00,16:00,8.0
833,f61f3fa9ca25c40470b824881181e8b2,649406,2021-07-12,09:00,17:00,8.0
834,dea2f77a0553b123c0e600734c4d1269,803735,2021-07-13,09:30,16:30,7.0
835,1154478424d6a2c703b21878f66a7ca7,700319,2021-07-13,09:00,13:00,4.0
836,3d6fecbd4732f784147ea99a1a6bd668,146589,2021-07-13,08:00,16:00,8.0
837,7227ce6629bd223ea0f2e40ae8a2cf10,490514,2021-07-13,12:00,17:00,5.0
838,f7d8edffada717e8dc1383778fc6eed4,313193,2021-07-13,08:00,16:00,8.0
839,f42ca064a8cea53e1b7bf0aebbb73a60,709160,2021-07-13,12:30,18:00,5.5
840,38f399e0927f1459c4cf5c1faf46c4fa,208798,2021-07-13,09:30,16:30,7.0
841,fee088433873b7833a3ff67c90423e2b,263151,2021-07-13,12:30,18:00,5.5
842,177fb35135da50cd320de7bcfe3f09ac,401677,2021-07-13,12:00,17:00,5.0
843,c64e76f768cd0de71a169e5d0348a2a4,551610,2021-07-13,08:00,16:00,8.0
844,4781551874c1a3354b8e7a33f3d232a5,875242,2021-07-13,12:00,17:00,5.0
845,02edce3594b0a920934363fa8ba6f4da,531034,2021-07-13,09:00,17:00,8.0
846,780b10a6b905aeefb598df0372214fa2,884677,2021-07-13,12:30,18:00,5.5
847,95010f5ccf98e0251f1ff02cc586f930,724567,2021-07-13,12:00,17:00,5.0
848,b6a19ee497fea7331ebbfc013f0677e8,255320,2021-07-13,09:00,13:00,4.0
849,d117576c8444e2da279222c40e428840,286230,2021-07-13,09:00,17:00,8.0
850,449c6f8fffc2becea9bcbbb79c950760,720541,2021-07-13,12:00,17:00,5.0
851,355f4184050022ed2886072fc805bcd9,787556,2021-07-13,08:00,16:00,8.0
852,01ebd86b0e9fb8e1bd2d65c2afbff921,188528,2021-07-13,12:00,17:00,5.0
853,852a02c0a96efda5c89c9f60570444f0,241956,2021-07-14,09:00,17:00,8.0
854,3b45bd58ebff020e0c4b5bd6be8875fe,537904,2021-07-14,09:00,17:00,8.0
855,cedee42f581e133862628095bd68131d,520458,2021-07-14,12:00,17:00,5.0
856,e11e9989ac9e45c555e74cdca25789fc,849396,2021-07-14,09:00,13:00,4.0
857,a36bbf98d56ba25dad66590e990e73d2,273059,2021-07-14,09:30,16:30,7.0
858,5517b035e4ffb84e5fc24c843c97e0d9,607031,2021-07-14,09:00,17:00,8.0
859,5012da9ea29d4319e7bf3f2ccc21f431,429932,2021-07-14,08:00,16:00,8.0
860,6203cca12fcdaf8588a94511685c2602,279842,2021-07-14,08:00,16:00,8.0
861,a9555318f1d0511d964226e1f130150d,649406,2021-07-14,09:00,17:00,8.0
862,8814a631f1592a3bfb0dfe2b6729f132,803735,2021-07-14,09:30,16:30,7.0
863,ffe8a12de3ae038a5f961fc2f518e295,700319,2021-07-14,09:00,13:00,4.0
864,e4af0861f207bf9d16d3df18c396d5a5,146589,2021-07-14,08:00,16:00,8.0
865,d5da91d8784efa166ef42631277aa060,490514,2021-07-14,12:00,17:00,5.0
866,bc94561f326cba53288b4e4937ee38d4,313193,2021-07-14,08:00,16:00,8.0
867,b1b5ae41e445c84e2e03a70f4506cca2,709160,2021-07-14,12:30,18:00,5.5
868,97f91a06028d45cd986f8d727cdf82f4,208798,2021-07-14,09:30,16:30,7.0
869,9a64110e50dffbdc8c18c2533be03229,263151,2021-07-14,12:30,18:00,5.5
870,87b6eb47760a07161ebd1eda7a932ca5,401677,2021-07-14,12:00,17:00,5.0
871,184720ea0c7ea7cd7e6661bcad19aff1,551610,2021-07-14,08:00,16:00,8.0
872,6194f66c39f7f57a52311ce341aebc28,875242,2021-07-14,12:00,17:00,5.0
873,39367bae15c892b4723ea5b2f90526d8,531034,2021-07-14,09:00,17:00,8.0
874,608604cedfdf79860ace07a6eb0dd8d3,884677,2021-07-15,12:30,18:00,5.5
875,6e0e6cad2edc39c843d676e467c43904,724567,2021-07-15,12:00,17:00,5.0
876,6e56177f0d63dae7feeb69519d959204,255320,2021-07-15,09:00,13:00,4.0
877,6a83813b4029f20e66da29f73b400f77,286230,2021-07-15,09:00,17:00,8.0
878,90f695f2cdea62950f6312d32968ee75,720541,2021-07-15,12:00,17:00,5.0
879,0118452b029d5512d3d630db64f52f54,787556,2021-07-15,08:00,16:00,8.0
880,77664b852141475cade28de525c172be,188528,2021-07-15,12:00,17:00,5.0
881,1b4d84b9c2918e38057190616bc54324,241956,2021-07-15,09:00,17:00,8.0
882,1003d26972b5c3387225ff843ea36d18,537904,2021-07-15,09:00,17:00,8.0
883,21c600c2308e934f5431bca03af986ca,520458,2021-07-15,12:00,17:00,5.0
884,e1b4e68f8f5da6e2fac31cc69625fbde,849396,2021-07-15,09:00,13:00,4.0
885,c340b9b42ae7142b98dbad579b7b886e,273059,2021-07-15,09:30,16:30,7.0
886,0329fac028b99c14c7e8fce9597553d6,607031,2021-07-15,09:00,17:00,8.0
887,aa277b90856013d8e8dcfcb3666dbc09,429932,2021-07-15,08:00,16:00,8.0
888,00b94d9c24d530a1e034f69ea0a4e1fc,279842,2021-07-16,08:00,16:00,8.0
889,af24e9bab99613fe88543f5f35aee7b3,649406,2021-07-16,09:00,17:00,8.0
890,a54c7b01cceb6f9c340473b1bc53f91d,803735,2021-07-16,09:30,16:30,7.0
891,d9e1c344776b960e5cbada0e38fc1c33,700319,2021-07-16,09:00,13:00,4.0
892,0bf840a070774d1d1af25cbfe02c59c1,146589,2021-07-16,08:00,16:00,8.0
893,408c90872d7a17f26520f65c7c3c216e,490514,2021-07-16,12:00,17:00,5.0
894,0014abf3fc39966aa06c3f3b85a5a003,313193,2021-07-16,08:00,16:00,8.0
895,35c7f7f5c76998799c872f22c5c9a738,709160,2021-07-16,12:30,18:00,5.5
896,7d0f8fc4596354a48d887fb96f43ea64,208798,2021-07-16,09:30,16:30,7.0
897,046a2e100e674b9c2816404cc3b0a26a,263151,2021-07-16,12:30,18:00,5.5
898,4fc89bdd4f52045c989239bfdab4b849,401677,2021-07-16,12:00,17:00,5.0
899,b7c05732972288e0e40b163e1ec6bbf8,551610,2021-07-16,08:00,16:00,8.0
900,19755dd5a254671fe2f7cef039aac2b2,875242,2021-07-16,12:00,17:00,5.0
901,19d1f4e550abbf12e991653d347028e3,531034,2021-07-16,09:00,17:00,8.0
902,acca3303f9811fc5609aa33801012caa,884677,2021-07-16,12:30,18:00,5.5
903,f96b062675ee4076c01f628c8d52a3d1,724567,2021-07-16,12:00,17:00,5.0
904,dc2abfb30c9fdcd0d886abd011bf60c1,255320,2021-07-16,09:00,13:00,4.0
905,3645225b7515ca31795117d8f48372eb,286230,2021-07-16,09:00,17:00,8.0
906,c3327b90cb7c75dc7913f448373d7473,720541,2021-07-16,12:00,17:00,5.0
907,80894d9a724ad30e2962f37b789fbf24,787556,2021-07-16,08:00,16:00,8.0
908,48d87847db8dab9e67d6d8c6ddae6df9,188528,2021-07-16,12:00,17:00,5.0
909,82f5a3c5ea7fb85598cd2b99dc53a417,241956,2021-07-16,09:00,17:00,8.0
910,12eae65d906c200862c07aa21ebe0070,537904,2021-07-17,09:00,17:00,8.0
911,4e2eda33b8000354e3ae7c50350726f0,520458,2021-07-17,12:00,17:00,5.0
